ax,ay,az,agx,agy,agz,gx,gy,gz,roll,pitch,yaw
-0.07980,0.05393,0.07184,-0.65417,-5.78265,-7.89325,0.00603,-0.00957,-0.00057,-0.08269,0.63065,-0.13462
-0.10310,0.06052,0.07723,-0.65452,-5.78281,-7.89310,0.00229,-0.00546,-0.00757,-0.08273,0.63067,-0.13467
-0.12059,0.03595,0.09591,-0.65423,-5.78308,-7.89293,0.00184,0.00113,-0.01216,-0.08270,0.63070,-0.13479
-0.04823,0.03400,0.05438,-0.65357,-5.78368,-7.89255,0.00786,0.00176,-0.00729,-0.08262,0.63078,-0.13488
0.00189,0.03498,0.06407,-0.65341,-5.78436,-7.89206,0.00950,-0.00853,-0.00553,-0.08260,0.63086,-0.13496
0.03096,0.01614,0.07010,-0.65420,-5.78482,-7.89166,0.00266,-0.01181,0.00215,-0.08271,0.63092,-0.13495
0.01373,0.00721,0.11159,-0.65507,-5.78487,-7.89155,-0.00378,-0.00931,0.00160,-0.08282,0.63093,-0.13494
-0.03594,0.00831,0.10807,-0.65554,-5.78432,-7.89191,-0.01067,0.00043,-0.00184,-0.08287,0.63086,-0.13493
-0.02524,-0.00001,0.13255,-0.65502,-5.78303,-7.89290,-0.02012,0.00987,-0.00591,-0.08280,0.63069,-0.13498
-0.02050,0.01309,0.08764,-0.65407,-5.78132,-7.89423,-0.02215,0.01139,-0.00009,-0.08266,0.63048,-0.13503
0.01170,0.02940,0.06392,-0.65335,-5.77967,-7.89550,-0.01734,0.01081,0.00213,-0.08256,0.63027,-0.13504
0.00643,0.03474,0.02686,-0.65286,-5.77843,-7.89645,-0.01419,0.00860,0.00256,-0.08249,0.63011,-0.13502
-0.04713,0.03940,0.02641,-0.65213,-5.77770,-7.89704,-0.00641,0.00838,-0.00391,-0.08239,0.63002,-0.13503
-0.11443,0.06785,0.08205,-0.65067,-5.77728,-7.89747,-0.00468,0.01939,-0.00943,-0.08220,0.62997,-0.13511
-0.14174,0.04481,0.09541,-0.64730,-5.77698,-7.89797,-0.00646,0.04237,-0.02093,-0.08178,0.62993,-0.13531
-0.13749,0.04750,0.12852,-0.64212,-5.77607,-7.89905,-0.02007,0.05417,-0.02203,-0.08111,0.62982,-0.13559
-0.09431,0.04877,0.16411,-0.63712,-5.77420,-7.90083,-0.03171,0.03401,-0.02618,-0.08047,0.62958,-0.13592
-0.09736,0.06092,0.15323,-0.63437,-5.77199,-7.90266,-0.02987,0.00404,-0.02234,-0.08010,0.62930,-0.13625
-0.08352,0.09844,0.10263,-0.63279,-5.77015,-7.90413,-0.02392,0.00102,-0.02954,-0.07989,0.62907,-0.13660
-0.14698,0.10428,0.06243,-0.63023,-5.76851,-7.90554,-0.02470,0.01462,-0.03852,-0.07955,0.62886,-0.13704
-0.20301,0.08237,0.04256,-0.62613,-5.76665,-7.90722,-0.02941,0.02375,-0.04897,-0.07902,0.62863,-0.13759
-0.21221,0.12603,-0.02326,-0.62247,-5.76497,-7.90873,-0.02057,-0.02295,-0.06610,-0.07854,0.62842,-0.13831
2.03302,-0.20189,-0.22328,-0.64304,-5.76327,-7.90833,0.01309,-0.28575,0.30318,-0.08113,0.62820,-0.13616
2.39811,-1.33413,-0.36730,-0.67444,-5.76737,-7.90272,0.10688,-0.22638,0.10370,-0.08514,0.62872,-0.13383
-1.30949,0.31298,-0.26573,-0.69326,-5.77296,-7.89701,0.03952,-0.04885,0.12143,-0.08756,0.62942,-0.13218
-0.41978,0.24861,0.51368,-0.69322,-5.77263,-7.89725,-0.03241,0.12448,-0.01500,-0.08756,0.62938,-0.13159
-1.38023,0.07598,0.16629,-0.67788,-5.76924,-7.90106,-0.05222,0.16939,-0.05696,-0.08559,0.62895,-0.13212
-0.62900,0.29221,0.09258,-0.66566,-5.76566,-7.90471,-0.04416,0.05927,-0.05517,-0.08401,0.62850,-0.13289
-0.15928,0.20492,-0.08751,-0.66029,-5.76351,-7.90673,-0.01660,0.01395,-0.04016,-0.08332,0.62823,-0.13351
0.06984,-0.00421,-0.32165,-0.65911,-5.76297,-7.90722,-0.00247,-0.00218,0.01322,-0.08316,0.62816,-0.13369
0.18385,0.07331,-0.24495,-0.66104,-5.76283,-7.90716,0.00287,-0.00011,0.04167,-0.08341,0.62815,-0.13333
-0.02891,0.08888,-0.22215,-0.66361,-5.76329,-7.90661,0.01160,-0.00652,0.04115,-0.08373,0.62820,-0.13282
-0.25731,0.07039,-0.15568,-0.66685,-5.76410,-7.90575,0.01260,-0.02384,0.02408,-0.08415,0.62831,-0.13239
-0.32252,0.09991,-0.05900,-0.66972,-5.76519,-7.90471,0.01521,-0.02286,0.00606,-0.08452,0.62844,-0.13218
-0.27752,0.02258,-0.00248,-0.67014,-5.76642,-7.90378,0.01542,0.01002,-0.00909,-0.08458,0.62860,-0.13218
-0.10393,-0.06282,0.06865,-0.66775,-5.76766,-7.90307,0.01478,0.02676,-0.01836,-0.08429,0.62875,-0.13232
-0.01230,-0.07094,0.14181,-0.66496,-5.76882,-7.90246,0.01083,0.01199,-0.02727,-0.08395,0.62890,-0.13258
0.06486,-0.06757,0.18320,-0.66341,-5.76949,-7.90210,0.00331,-0.00296,-0.02212,-0.08376,0.62899,-0.13288
0.18178,-0.06056,0.15878,-0.66256,-5.76962,-7.90208,-0.00169,0.00189,-0.01388,-0.08365,0.62900,-0.13310
0.20628,-0.05973,0.11445,-0.66177,-5.76956,-7.90219,-0.00183,0.00553,-0.00358,-0.08355,0.62899,-0.13320
0.19782,0.00513,0.10943,-0.66125,-5.76932,-7.90241,-0.00329,0.00691,0.00866,-0.08348,0.62896,-0.13319
0.13188,0.02991,0.08838,-0.66160,-5.76881,-7.90275,-0.00483,-0.00004,0.01202,-0.08352,0.62890,-0.13307
0.02698,0.07810,0.10540,-0.66264,-5.76792,-7.90332,-0.01410,-0.00424,0.01148,-0.08365,0.62879,-0.13290
-0.02881,0.10425,0.10611,-0.66356,-5.76684,-7.90403,-0.01237,0.00189,0.01323,-0.08376,0.62865,-0.13274
-0.05946,0.06667,0.05051,-0.66418,-5.76606,-7.90454,-0.00651,0.00016,0.01046,-0.08383,0.62855,-0.13261
-0.08896,0.05499,0.01924,-0.66506,-5.76576,-7.90469,0.00129,-0.00794,0.00854,-0.08394,0.62851,-0.13249
-0.08622,0.03969,0.01666,-0.66616,-5.76588,-7.90451,0.00249,-0.00712,0.00545,-0.08408,0.62853,-0.13240
-0.11428,0.02452,0.01208,-0.66698,-5.76612,-7.90426,0.00063,-0.00819,-0.00122,-0.08418,0.62856,-0.13237
-0.11134,-0.00286,-0.00284,-0.66692,-5.76627,-7.90416,0.00249,0.00274,-0.00617,-0.08418,0.62858,-0.13243
-0.12018,-0.01047,-0.02277,-0.66572,-5.76644,-7.90413,0.00440,0.01260,-0.01148,-0.08403,0.62860,-0.13255
-0.08730,-0.01154,-0.02473,-0.66403,-5.76686,-7.90397,0.00477,0.00836,-0.01295,-0.08382,0.62865,-0.13270
-0.03220,-0.01290,-0.02358,-0.66316,-5.76745,-7.90362,0.00798,-0.00672,-0.00781,-0.08371,0.62873,-0.13282
0.00920,-0.00461,-0.00877,-0.66371,-5.76841,-7.90287,0.01334,-0.01509,-0.00472,-0.08379,0.62885,-0.13289
-0.00584,0.01533,-0.00566,-0.66483,-5.76935,-7.90209,0.00945,-0.02033,-0.00159,-0.08394,0.62897,-0.13292
-0.02788,0.02944,0.02211,-0.66614,-5.76969,-7.90173,-0.00028,-0.01290,0.00240,-0.08410,0.62901,-0.13292
-0.08609,0.06276,0.02656,-0.66704,-5.76964,-7.90169,-0.00108,-0.00339,-0.00164,-0.08422,0.62900,-0.13288
-0.11431,0.06636,0.03660,-0.66725,-5.76920,-7.90200,-0.01087,-0.00541,-0.00558,-0.08424,0.62895,-0.13292
-0.10985,0.06384,0.03427,-0.66737,-5.76847,-7.90251,-0.00747,-0.01076,-0.01260,-0.08425,0.62886,-0.13304
-0.08046,0.08317,0.00429,-0.66728,-5.76835,-7.90261,0.00191,-0.01101,-0.02217,-0.08424,0.62884,-0.13323
-0.10878,0.06755,-0.04473,-0.66634,-5.76920,-7.90207,0.01786,-0.00599,-0.02892,-0.08413,0.62895,-0.13355
-0.11255,0.07703,-0.04763,-0.66482,-5.77149,-7.90052,0.03274,0.00072,-0.03702,-0.08395,0.62924,-0.13391
-0.08501,0.05708,-0.06665,-0.66228,-5.77488,-7.89826,0.04753,0.00627,-0.04007,-0.08366,0.62966,-0.13434
-0.05779,0.06146,-0.05080,-0.65942,-5.77911,-7.89541,0.04823,0.00958,-0.03567,-0.08333,0.63020,-0.13476
0.03274,0.04338,0.00859,-0.65748,-5.78304,-7.89269,0.04651,-0.00317,-0.02552,-0.08311,0.63069,-0.13509
0.06830,0.01646,0.08697,-0.65607,-5.78589,-7.89072,0.02081,0.01832,-0.01954,-0.08295,0.63105,-0.13530
-0.03367,0.03803,0.21252,-0.65272,-5.78666,-7.89043,-0.00398,0.03223,-0.02183,-0.08254,0.63115,-0.13554
-0.08464,0.01795,0.28039,-0.64993,-5.78544,-7.89156,-0.02792,0.00920,-0.02185,-0.08217,0.63100,-0.13582
-0.01727,0.02884,0.19631,-0.64907,-5.78286,-7.89352,-0.03743,-0.01382,-0.01937,-0.08204,0.63067,-0.13611
0.00914,0.00714,0.12104,-0.64899,-5.78000,-7.89561,-0.03652,-0.00923,-0.01837,-0.08201,0.63031,-0.13639
0.03497,-0.02148,0.04629,-0.64803,-5.77757,-7.89747,-0.02704,0.00911,-0.01629,-0.08187,0.63000,-0.13663
0.04089,-0.04787,-0.00514,-0.64618,-5.77587,-7.89887,-0.01665,0.01191,-0.01394,-0.08162,0.62979,-0.13683
0.02871,-0.04421,0.02277,-0.64477,-5.77490,-7.89969,-0.00982,0.00554,-0.01295,-0.08144,0.62967,-0.13701
0.00920,-0.05133,0.03297,-0.64381,-5.77436,-7.90017,-0.00887,0.00440,-0.00834,-0.08131,0.62960,-0.13716
0.04988,-0.05425,0.05927,-0.64290,-5.77369,-7.90073,-0.01126,0.01169,-0.00196,-0.08119,0.62951,-0.13723
0.10347,-0.07908,0.05288,-0.64201,-5.77250,-7.90167,-0.01973,0.01407,0.00689,-0.08107,0.62936,-0.13720
0.14711,-0.08696,0.04208,-0.64197,-5.77091,-7.90284,-0.02023,0.00532,0.02060,-0.08105,0.62916,-0.13706
0.12382,-0.07343,0.03295,-0.64337,-5.76933,-7.90388,-0.01712,-0.00786,0.02373,-0.08122,0.62896,-0.13679
0.07424,-0.04521,-0.00647,-0.64571,-5.76791,-7.90472,-0.01618,-0.01254,0.02526,-0.08151,0.62879,-0.13649
0.02827,-0.02251,-0.00812,-0.64777,-5.76667,-7.90546,-0.01274,-0.00339,0.02351,-0.08176,0.62863,-0.13619
-0.01048,-0.01854,-0.01250,-0.64898,-5.76556,-7.90617,-0.01219,0.00444,0.02130,-0.08190,0.62849,-0.13593
-0.03568,0.00290,-0.01833,-0.64981,-5.76485,-7.90662,-0.00453,0.00328,0.01694,-0.08200,0.62840,-0.13570
-0.05208,0.03020,-0.00702,-0.65077,-5.76461,-7.90671,-0.00127,-0.00227,0.01338,-0.08212,0.62837,-0.13551
-0.05993,0.05438,0.01000,-0.65175,-5.76455,-7.90668,-0.00106,-0.00209,0.01217,-0.08224,0.62836,-0.13535
-0.07099,0.05562,0.02471,-0.65221,-5.76445,-7.90672,-0.00206,0.00852,0.01252,-0.08230,0.62835,-0.13521
-0.06838,0.05199,0.03369,-0.65227,-5.76381,-7.90718,-0.00956,0.00403,0.01223,-0.08230,0.62827,-0.13507
-0.07149,0.06219,0.01782,-0.65290,-5.76294,-7.90776,-0.01101,-0.00217,0.01400,-0.08238,0.62816,-0.13492
-0.06805,0.05282,-0.00667,-0.65380,-5.76194,-7.90841,-0.01101,-0.00118,0.01413,-0.08248,0.62803,-0.13476
-0.05422,0.05851,-0.01218,-0.65461,-5.76120,-7.90888,-0.00734,0.00504,0.01612,-0.08258,0.62794,-0.13458
-0.08762,0.07157,-0.00228,-0.65518,-5.76049,-7.90935,-0.00750,0.00503,0.01415,-0.08265,0.62785,-0.13439
-0.11477,0.06759,0.01496,-0.65586,-5.75995,-7.90969,-0.00255,-0.00113,0.01004,-0.08273,0.62778,-0.13424
-0.12645,0.08726,0.01897,-0.65645,-5.75973,-7.90980,-0.00081,-0.00109,0.00238,-0.08280,0.62775,-0.13416
-0.13339,0.08909,0.01893,-0.65655,-5.75976,-7.90977,0.00133,0.00122,-0.00598,-0.08281,0.62776,-0.13416
-0.14262,0.07897,0.02408,-0.65585,-5.75996,-7.90968,0.00228,-0.00309,-0.01869,-0.08273,0.62778,-0.13432
-0.15257,0.07853,0.04253,-0.65532,-5.76057,-7.90928,0.01129,-0.01312,-0.02454,-0.08267,0.62786,-0.13457
-0.06349,0.06390,0.04421,-0.65492,-5.76180,-7.90842,0.01657,-0.01201,-0.02288,-0.08262,0.62802,-0.13485
0.01290,0.04605,0.04354,-0.65439,-5.76341,-7.90730,0.01676,-0.00315,-0.01884,-0.08257,0.62822,-0.13508
0.07172,0.01354,0.07319,-0.65396,-5.76486,-7.90627,0.01568,-0.00092,-0.00725,-0.08253,0.62840,-0.13521
0.08229,0.01287,0.10875,-0.65420,-5.76614,-7.90532,0.00959,-0.00847,-0.00049,-0.08257,0.62856,-0.13524
0.02543,0.02000,0.13361,-0.65541,-5.76638,-7.90504,-0.00555,-0.01710,0.00284,-0.08272,0.62859,-0.13522
-0.02120,0.03393,0.18211,-0.65710,-5.76535,-7.90565,-0.02067,-0.01717,0.00396,-0.08293,0.62846,-0.13518
-0.07004,0.03679,0.14983,-0.65810,-5.76313,-7.90719,-0.03086,-0.00452,-0.00169,-0.08304,0.62818,-0.13519
-0.13705,0.03051,0.09739,-0.65783,-5.76058,-7.90907,-0.03262,0.00233,-0.01234,-0.08298,0.62786,-0.13530
-0.14863,0.02542,0.05361,-0.65642,-5.75819,-7.91093,-0.03256,0.01034,-0.01931,-0.08279,0.62756,-0.13552
-0.10082,0.00592,-0.01893,-0.65410,-5.75634,-7.91246,-0.02013,0.01507,-0.02360,-0.08248,0.62733,-0.13583
-0.00170,-0.02599,-0.06807,-0.65177,-5.75526,-7.91344,-0.01264,0.01523,-0.01668,-0.08218,0.62719,-0.13610
0.09098,-0.02767,-0.06435,-0.65033,-5.75462,-7.91402,-0.00719,0.00441,-0.00542,-0.08199,0.62711,-0.13625
0.09869,-0.05014,-0.04771,-0.65040,-5.75415,-7.91436,-0.00793,-0.00825,0.00299,-0.08200,0.62705,-0.13627
0.09774,-0.04050,-0.01678,-0.65155,-5.75347,-7.91476,-0.01083,-0.00784,0.01326,-0.08214,0.62697,-0.13617
0.06834,-0.02874,0.01276,-0.65282,-5.75221,-7.91557,-0.01863,0.00059,0.02021,-0.08229,0.62681,-0.13598
0.00663,-0.03440,-0.00202,-0.65396,-5.75059,-7.91666,-0.01797,0.00082,0.01717,-0.08242,0.62660,-0.13577
-0.09614,0.01167,-0.01136,-0.65504,-5.74953,-7.91734,-0.00579,-0.00164,0.01064,-0.08255,0.62647,-0.13559
-0.13488,0.05532,-0.04334,-0.65551,-5.74963,-7.91723,0.01214,-0.00033,0.00065,-0.08261,0.62648,-0.13551
-0.13158,0.05842,-0.06804,-0.65536,-5.75109,-7.91618,0.02325,0.00027,-0.00859,-0.08260,0.62667,-0.13554
-0.15813,0.06639,-0.05042,-0.65440,-5.75352,-7.91449,0.03626,-0.00083,-0.02263,-0.08250,0.62697,-0.13570
-0.15233,0.08685,-0.00876,-0.65272,-5.75692,-7.91215,0.04411,0.00158,-0.03327,-0.08231,0.62740,-0.13601
-0.11829,0.08938,0.03671,-0.65040,-5.76050,-7.90974,0.04038,0.00305,-0.03591,-0.08204,0.62785,-0.13641
-0.08180,0.08919,0.08135,-0.64829,-5.76375,-7.90755,0.03713,0.00092,-0.03643,-0.08180,0.62826,-0.13681
-0.06322,0.08111,0.11160,-0.64651,-5.76659,-7.90562,0.03025,-0.00283,-0.03265,-0.08160,0.62862,-0.13719
-0.04884,0.08808,0.13109,-0.64488,-5.76877,-7.90417,0.02131,0.00071,-0.02804,-0.08141,0.62889,-0.13754
-0.08005,0.10786,0.11349,-0.64330,-5.77030,-7.90318,0.01344,-0.00153,-0.02959,-0.08122,0.62909,-0.13786
-0.17263,0.10659,0.10166,-0.64155,-5.77112,-7.90272,0.00207,-0.00134,-0.03799,-0.08100,0.62919,-0.13826
-0.21390,0.13349,0.10693,-0.64008,-5.77124,-7.90275,-0.00293,0.02706,0.05904,-0.08082,0.62921,-0.13846
3.39732,-0.67071,0.14998,-0.65835,-5.76924,-7.90271,0.00338,-0.19438,0.20232,-0.08312,0.62895,-0.13582
-0.06844,-0.90371,-0.00876,-0.68245,-5.77072,-7.89958,0.04013,-0.24827,0.08853,-0.08618,0.62914,-0.13444
-0.60728,0.51079,0.06254,-0.70234,-5.77130,-7.89741,-0.01109,-0.09386,0.06694,-0.08870,0.62921,-0.13320
-0.59405,-0.03623,0.29050,-0.70076,-5.76956,-7.89883,-0.02792,0.13960,-0.04227,-0.08849,0.62899,-0.13319
-1.02360,0.06753,-0.13983,-0.68391,-5.76827,-7.90124,-0.01342,0.17488,-0.05723,-0.08634,0.62883,-0.13385
-0.34097,0.26241,-0.00149,-0.67118,-5.76803,-7.90251,-0.00111,0.06472,-0.05462,-0.08473,0.62880,-0.13457
-0.09718,0.19678,-0.07819,-0.66612,-5.76914,-7.90213,0.01813,-0.00361,-0.03510,-0.08410,0.62894,-0.13515
0.11511,0.10803,-0.04010,-0.66697,-5.77016,-7.90131,0.00191,-0.02721,0.00535,-0.08421,0.62907,-0.13531
0.14290,0.17300,0.10027,-0.66858,-5.76914,-7.90192,-0.02238,0.00886,0.02247,-0.08441,0.62894,-0.13514
-0.06986,0.10714,0.05454,-0.66875,-5.76658,-7.90378,-0.03854,0.01551,0.02566,-0.08441,0.62862,-0.13486
-0.18814,0.09689,0.03082,-0.67003,-5.76366,-7.90580,-0.03195,-0.01468,0.01751,-0.08455,0.62825,-0.13462
-0.20349,0.08835,-0.00814,-0.67279,-5.76157,-7.90709,-0.01776,-0.03160,0.00893,-0.08488,0.62799,-0.13448
-0.20186,-0.01507,-0.06194,-0.67502,-5.76080,-7.90746,0.00167,-0.01670,-0.00498,-0.08516,0.62789,-0.13445
-0.13197,-0.04958,-0.05070,-0.67503,-5.76160,-7.90688,0.01371,0.00250,-0.01607,-0.08517,0.62799,-0.13456
-0.06008,-0.08945,-0.02724,-0.67374,-5.76303,-7.90594,0.01843,0.00303,-0.01895,-0.08501,0.62817,-0.13476
0.00390,-0.09642,0.02843,-0.67263,-5.76458,-7.90491,0.01646,-0.00468,-0.02149,-0.08489,0.62837,-0.13499
0.06930,-0.09975,0.08838,-0.67219,-5.76574,-7.90410,0.00967,-0.01424,-0.02136,-0.08484,0.62851,-0.13523
0.12916,-0.09637,0.08273,-0.67189,-5.76613,-7.90384,-0.00225,-0.00547,-0.01533,-0.08480,0.62856,-0.13547
0.16337,-0.06880,0.07548,-0.67094,-5.76572,-7.90422,-0.01118,0.01131,-0.00808,-0.08468,0.62851,-0.13562
0.18479,-0.04280,0.04561,-0.66947,-5.76479,-7.90502,-0.01273,0.01825,0.00104,-0.08449,0.62839,-0.13568
0.16860,0.00260,0.01542,-0.66868,-5.76380,-7.90581,-0.01116,0.01287,0.00992,-0.08438,0.62827,-0.13560
0.12278,0.05152,-0.00664,-0.66896,-5.76304,-7.90634,-0.00488,0.00296,0.01469,-0.08441,0.62817,-0.13545
-0.00001,0.08152,-0.01166,-0.66977,-5.76326,-7.90611,0.01012,-0.00317,0.00697,-0.08451,0.62820,-0.13531
-0.09856,0.09194,-0.00966,-0.67043,-5.76455,-7.90512,0.01850,-0.00070,0.00399,-0.08461,0.62836,-0.13521
-0.11489,0.08249,0.02342,-0.67041,-5.76618,-7.90393,0.01745,0.00345,-0.00019,-0.08462,0.62857,-0.13516
-0.14494,0.07057,0.06308,-0.67014,-5.76743,-7.90304,0.01386,-0.00202,-0.00605,-0.08459,0.62872,-0.13518
-0.15594,0.07106,0.07873,-0.66991,-5.76836,-7.90238,0.00876,-0.00669,-0.00976,-0.08457,0.62884,-0.13528
-0.14400,0.03987,0.06845,-0.66958,-5.76875,-7.90213,-0.00283,-0.00184,-0.01019,-0.08453,0.62889,-0.13539
-0.10137,0.02432,0.03711,-0.66881,-5.76831,-7.90251,-0.01276,0.00426,-0.01063,-0.08443,0.62884,-0.13554
-0.07634,-0.00592,-0.01431,-0.66766,-5.76755,-7.90317,-0.01033,0.01069,-0.00840,-0.08428,0.62874,-0.13567
-0.04851,-0.00434,-0.05169,-0.66646,-5.76704,-7.90364,-0.00282,0.00704,-0.00649,-0.08412,0.62868,-0.13577
-0.01606,0.00889,-0.04403,-0.66598,-5.76725,-7.90353,0.00621,0.00172,-0.00064,-0.08407,0.62870,-0.13580
-0.00957,0.02421,-0.02101,-0.66604,-5.76790,-7.90305,0.01216,-0.00078,0.00032,-0.08408,0.62878,-0.13577
-0.02816,0.02583,0.00334,-0.66646,-5.76892,-7.90226,0.01245,-0.00817,-0.00289,-0.08414,0.62891,-0.13576
-0.05349,0.03032,0.01565,-0.66717,-5.76982,-7.90155,0.01142,-0.01236,-0.00771,-0.08424,0.62903,-0.13580
-0.06878,0.03993,0.04267,-0.66744,-5.77090,-7.90074,0.01475,-0.00624,-0.00979,-0.08428,0.62916,-0.13589
-0.06285,0.05566,0.05423,-0.66664,-5.77196,-7.90003,0.01397,0.00701,-0.01340,-0.08418,0.62930,-0.13603
-0.05154,0.02188,0.04342,-0.66522,-5.77320,-7.89924,0.01517,0.01216,-0.01297,-0.08402,0.62945,-0.13616
-0.01249,-0.00626,0.03189,-0.66387,-5.77439,-7.89849,0.01209,0.00590,-0.01032,-0.08385,0.62960,-0.13630
-0.00219,-0.00474,0.02980,-0.66280,-5.77532,-7.89790,0.01209,0.00541,-0.01001,-0.08372,0.62972,-0.13641
-0.03302,-0.00210,0.03050,-0.66190,-5.77631,-7.89725,0.01072,0.00290,-0.01044,-0.08362,0.62985,-0.13652
-0.03076,0.00421,0.01708,-0.66086,-5.77738,-7.89655,0.01247,0.00677,-0.01232,-0.08350,0.62998,-0.13665
-0.01790,0.00672,0.00503,-0.65965,-5.77824,-7.89602,0.00979,0.00449,-0.01295,-0.08335,0.63009,-0.13679
-0.03595,0.01691,0.01400,-0.65896,-5.77916,-7.89541,0.00992,0.00015,-0.01307,-0.08327,0.63020,-0.13692
0.00005,0.02286,-0.00872,-0.65875,-5.78016,-7.89469,0.01433,-0.00433,-0.00921,-0.08325,0.63033,-0.13702
-0.00662,0.03016,-0.04230,-0.65822,-5.78134,-7.89388,0.01279,0.01450,-0.00168,-0.08319,0.63048,-0.13709
0.05186,-0.03241,0.02040,-0.65624,-5.78176,-7.89373,-0.00324,0.03155,0.00004,-0.08294,0.63053,-0.13707
-0.03871,-0.00855,0.13579,-0.65352,-5.78123,-7.89435,-0.01162,0.03441,-0.00551,-0.08259,0.63047,-0.13710
-0.09937,0.00748,0.15932,-0.65121,-5.78020,-7.89529,-0.01545,0.01116,-0.00931,-0.08230,0.63034,-0.13721
-0.02239,0.01040,0.12202,-0.65038,-5.77893,-7.89629,-0.01627,0.00114,-0.00446,-0.08218,0.63018,-0.13732
0.05835,-0.00660,0.06653,-0.64972,-5.77794,-7.89706,-0.00909,0.01795,0.00593,-0.08209,0.63005,-0.13732
0.11035,-0.04026,0.04641,-0.64860,-5.77735,-7.89759,-0.00595,0.02772,0.01767,-0.08194,0.62998,-0.13716
0.11488,-0.02078,0.07021,-0.64804,-5.77678,-7.89805,-0.00694,0.01223,0.02274,-0.08187,0.62990,-0.13692
0.01981,0.02525,0.15623,-0.64903,-5.77568,-7.89878,-0.01691,-0.00552,0.01963,-0.08198,0.62977,-0.13666
-0.03253,0.03431,0.16410,-0.65057,-5.77396,-7.89991,-0.02616,-0.00284,0.01403,-0.08217,0.62955,-0.13646
-0.05884,0.02753,0.14795,-0.65074,-5.77167,-7.90157,-0.03005,0.01218,0.00710,-0.08217,0.62926,-0.13637
-0.05210,0.01857,0.08374,-0.64970,-5.76914,-7.90350,-0.03383,0.02295,0.00784,-0.08202,0.62894,-0.13632
0.01406,0.01204,0.03042,-0.64822,-5.76650,-7.90555,-0.03185,0.02046,0.00706,-0.08181,0.62861,-0.13628
0.06793,0.01113,-0.03268,-0.64763,-5.76425,-7.90724,-0.02581,0.01360,0.01493,-0.08172,0.62832,-0.13616
0.09574,0.00237,-0.06381,-0.64791,-5.76238,-7.90858,-0.02235,0.00697,0.02081,-0.08174,0.62809,-0.13596
0.05305,-0.01501,-0.07707,-0.64920,-5.76071,-7.90969,-0.01643,-0.00545,0.02789,-0.08189,0.62788,-0.13570
-0.02038,-0.02342,-0.07545,-0.65134,-5.75947,-7.91041,-0.01146,-0.00843,0.02437,-0.08215,0.62772,-0.13538
-0.10949,-0.00137,-0.05547,-0.65321,-5.75833,-7.91109,-0.01590,-0.00572,0.01831,-0.08238,0.62758,-0.13513
-0.13177,-0.00470,-0.03790,-0.65427,-5.75710,-7.91190,-0.01687,0.00572,0.01586,-0.08251,0.62742,-0.13495
-0.10858,-0.02407,-0.04921,-0.65427,-5.75598,-7.91271,-0.01305,0.01699,0.01879,-0.08250,0.62728,-0.13475
-0.05524,0.00105,-0.06749,-0.65405,-5.75522,-7.91329,-0.00504,0.01227,0.01867,-0.08246,0.62719,-0.13454
-0.04745,0.00588,-0.07064,-0.65465,-5.75496,-7.91342,0.00256,0.00061,0.02216,-0.08254,0.62715,-0.13428
-0.05146,0.02635,-0.06899,-0.65632,-5.75538,-7.91298,0.01087,-0.01062,0.02134,-0.08275,0.62721,-0.13401
-0.04487,0.08646,-0.03530,-0.65813,-5.75638,-7.91210,0.01549,-0.00673,0.01593,-0.08299,0.62733,-0.13376
-0.08650,0.08906,-0.00094,-0.65959,-5.75793,-7.91085,0.02450,-0.01053,0.00865,-0.08319,0.62753,-0.13358
-0.13356,0.10387,0.02808,-0.66072,-5.75987,-7.90934,0.02589,-0.01134,-0.00284,-0.08334,0.62777,-0.13351
-0.12995,0.12523,0.07745,-0.66133,-5.76208,-7.90768,0.02716,-0.01131,-0.00738,-0.08344,0.62805,-0.13354
-0.06378,0.09776,0.10025,-0.66152,-5.76424,-7.90609,0.02651,-0.00192,-0.00414,-0.08348,0.62832,-0.13359
0.00718,0.07875,0.10675,-0.66124,-5.76603,-7.90481,0.01960,0.00302,-0.00017,-0.08346,0.62855,-0.13359
0.00702,0.05561,0.14810,-0.66123,-5.76698,-7.90412,0.00698,-0.00113,0.00595,-0.08346,0.62867,-0.13354
-0.01441,0.03414,0.18620,-0.66210,-5.76676,-7.90421,-0.00954,-0.00572,0.00738,-0.08357,0.62864,-0.13345
-0.07004,0.02135,0.19106,-0.66288,-5.76534,-7.90518,-0.02339,0.00266,0.00810,-0.08366,0.62846,-0.13336
-0.08101,0.01934,0.14621,-0.66284,-5.76303,-7.90687,-0.03555,0.01027,0.00687,-0.08364,0.62817,-0.13330
-0.10165,-0.00391,0.12858,-0.66225,-5.75999,-7.90913,-0.03846,0.01288,0.00222,-0.08354,0.62779,-0.13327
-0.11802,0.00364,0.09742,-0.66129,-5.75706,-7.91134,-0.03468,0.00915,-0.00487,-0.08339,0.62742,-0.13334
-0.11807,0.02738,0.04264,-0.65990,-5.75476,-7.91313,-0.02417,0.01390,-0.01209,-0.08320,0.62713,-0.13349
-0.05066,0.03262,-0.03835,-0.65773,-5.75341,-7.91429,-0.01377,0.02239,-0.01016,-0.08292,0.62696,-0.13364
0.00953,0.02332,-0.02634,-0.65551,-5.75279,-7.91493,-0.00594,0.01540,-0.01294,-0.08263,0.62688,-0.13380
